sentence,label
"Quay lại thì thấy quán đã có rất nhiều loại bánh , chất_lượng khá ok , ko quá ngọt ăn ko ngán , có rất nhiều loại bánh ko để ra trung bày mà nv tư_vấn , đa so bánh giữ lạnh ko trung bày của quán rất ok , thích nhất_là chesse cake , tira , nhân_viên thân_thiện , hoạt_bát , quán đang có tuyển nhân_viên nếu bạn nào đang cần việc_làm thêm có_thể tham_khảo , núơc uống cực_kì đa_dạng , chất_lượng ổn , quán có mấy pé mèo rất xinh . Thích_hợp để tụ_tập , thứ 5vs 7 có hát live casi hát nghe ok .
",1
"Một cảm_giác rất vui khi tổ_chức hội_nghị gặp_mặt tại nơi đây . Có âm_nhạc , thức_ăn ngon , gặp_gỡ bạn_bè , chi_phí thì quá_xá là rẻ . 70 người từ mọi nơi . Đập đá lên , sài gòn ra , mỹ về và đặc_biệt là tất_cả mọi người đồng_hương đập đá tại pleiku . Vui lắm lắm .
",1
"Chắc trứng non cháy tỏi là món ai đến cũng gọi nên có sư chuẩn_bị trc , kêu là ra liền sau 8-10p .
",1
"Mọi người ai thích nghe nhạc mộc analog , audiophile thì đến đây thưởng_thức nhé , bao dàn âm_thanh cực chất luôn
",1
"Mình thích qán này ở điểm đi h nào cũng đc
 nhìu khi đi chơi hay xem phim ra trễ tìm ko đc qán cafe náo tức lém
 bữa cũng zậy lang_thang qán nào cũng sắp đóng_cửa
 nhớ ra có qán này mở của 24/24
 hầu_như ai cũng bik qán này
 mình chỉ đưa ra 1 số nhận_xét của bản_thân mình thôi
 trc hết là thái_độ phục_vụ
 từ gửi xe đến nhân_viên rất ok
 niềm_nở và thân_thiện
 mình thích điều này
 về ko gian qán thỳ khá chật
 nhưng đc cái ấm_cúng
 mình cũng rất thích điều này
 và đc cái có nhìu ổ_cắm điện
 đến phần chính là thức uống
 mình đi 2 người order 2 ly nước 1 là mojito chanh dây và trà xanh ice blender
 qá tuyệt_vời hơn cả sức tưởng_tượng
 mojito có mùi thơm đặc_trưng của chanh dây , vị thanh ko chê vào đâu đc
 còn trà xanh thỳ khỏi phải bàn , qá xá ngon
 vì mình là tính đồ của trà xanh nên khá khắt_khe khi thưởng_thức món này
 nhưng thật_sự qán ko làm mình thất_vọng
 mình có order 2 cái bánh
 1 là bánh flan bông lan và 1 cái là bông lan phô_mai
 theo mình nhớ là zậy
 và đc bik là bánh tự làm
 1 lần nữa qán làm mình nghiện qán rồi
 bánh ngon ko thể tả
 mình và bạn_trai mình zành nhau ăn hết 2 cái bánh đó
 về mặt giá_cả thỳ mình thấy ko qá cao
 mình thấy xứng_đáng vs những j qán zành cho mình
 tổng thiệt_hại là 142k cho 2 ly nước và 2 cái bánh
",1
"Hôm_nay giờ ăn trưa , mình rủ mọi người qua đây ăn . Vị_trí tốt , mát_mẻ . Mình order bánh_mì bơ tỏi và pizza hải_sản cỡ lớn . Bánh_mì bơ tỏi ngon , sốt có vị chua_chua ăn đỡ ngán , đậm_đà . Pizza hải_sản thơm , thích nhất khi dùng với tương_ớt và tương cà của Henz .  
 Nhân_viên thân_thiện , vui_vẻ
 Tuy_nhiên cần đổi nhạc của quán : ) ) ) ) ) ) ) ) )
",1
"Hồi trc có đi với nhỏ bạn đến đây ăn 1 lần , mình thì chả biết nó nằm chỗ nào , phải nge nó giải_thích rồi mới biết đườg đến đó để khôg bị công_an tóm , vì lúc trc nhà_ở q 8 nên cũng rành đườg tẹo , vì nó nằm ngay bên đườg an dương vương khúc 1 chiều , nên phải đi_đường_vòng mới đến đc .
 Đồ_ăn ở đây thì cũng ngon , mình kêu 1 combo lớn ăn , cũng nhiều thứ để thưởng_thức
 1 điểm côg cho qán này là thường thay giấy_bạc cho thực_khách , vậy cũng được , đồ_ăn đỡ cháy đen_thui , hihi
 Thư 5 này tính quay lại quán thưởng_thức tiếp , hihi , hình_ảnh mình sẽ post sau nhé
",1
"Ngon và giá hợp_lí , được miễn_phí quá_trời món nữa , mà mình thích nhất ở đây là món nước quế tráng_miệng yum yum . Ở đây còn có chú ko biết chủ tiệm hay quản_lí người Hàn_Quốc phục_vụ nhiệt_tình hết_sức luôn , mẹ mình hỏi cách làm và gia_vị cũng chỉ nhiệt_tình luôn . Đây là lần đầu mình ăn_ở đây và chắc_chắn sẽ quay lại : x
",1
"Quán rất được về mọi mặt , ngoài trà sữa ra quán còn có cả đồ_ăn nhẹ như cá viên chiên , đồ_ăn no như bánh_mì ốp la hay mì xào , hơn_nữa quán còn có cả trái_cây tự chọn và trà sữa xô nữa . Mình rất thích
",1
"Vô quán bingsu mà ăn kimpap là biết thèm cỡ nào rồi . Kimpap ngon , cuộn chặt tay , con cho thêm đồ chua ăn kèm nữa . Nhất_định sẽ quay lại , và lần sau sẽ ăn bingsu . kkkkkkkkkk
",1
"Uống ở Feeling_Tea quá nhiều lần rồi , bởi_vì giá_cả vừa_phải với túi_tiền , hạt trân_châu không hề có chất_độc hại ( được làm thủ_công và có giấy chứng_nhận đàng_hoàng ) . Vậy nên lúc_nào cũng cảm_thấy an_tâm khi mua đồ uống ở quán .
 Món uống ưa_thích của mình xưa_nay vẫn là Trà sữa thái trân_châu , ly lớn chỉ có 21k thôi à . Uống xong là no bụng luôn , cộng thêm ăn trân_châu nữa nên vừa uống trà sữa vừa ăn pizza thì thật_là tuyệt_cú mèo .
 Nhân_viên ở đây thì_phải gọi_là thân_thiện cực_kì . Xin bỏ nhiều trân_châu là đồng_ý liền , chứ không giống như những chỗ khác , xin thêm cái gì đó là mặt nhăn_nhó , khó_chịu . Không_gian ở đây cũng khá là đẹp và rộng , chờ ngày quán nâng_cấp lên tầng 3 .
",1
"Mình đến đây cùng bạn nên gọi 3 ly nước này . Giá tầm cở 35k đổ lại , vì ở Maison có 1 tầng nên chỗ này nói_chuyện còn hạn_chế lắm để giữ cho không_gian yên_tĩnh không làm ồn đến xung_quanh . Về nước thì rất ngon , theo mình thì ở đây nước uống trà đào là ngon nhất bán phù_hợp với giá tiền . Ly matcha thì vị hơi nhạt có phần kem là ngon , choco thì ngon hơn matcha , trà đào thì ngon nhất rồi
",1
"Thích ăn gà ở chi_nhánh này vì view cực đẹp luôn
 mà đi buổi_trưa nên phải ngồi bên trong và chỉ được ngắm ra ngoài thôi
 mình với bạn gọi phần combo A 88k
 gà không xương theo mình ăn cũng được nhưng thật_sự thì không ngon bằng gà truyền_thống
 nhân_viên phục_vụ nhanh , tận_tình khoảng 10 phút sau khi order là món đã lên rồi , nhân_viên còn dặn_dò khách là do gà mới làm_nên còn nóng , anh_chị ăn cẩn_thận ạ  
 gà không xương ăn thịt dai daii , còn gà truyền_thống ăn mềm , mà lớp đã ở bên ngoài giòn_rụm , thơm_phức có hơi chút cay nhưng làm tăng khẩu_vị của món gà truyền_thống
 đặc_biệt là gà luôn nóng , vừa ăn vừa hít_hà đã luôn
",1
"Lần đầu đến đây cảm_thấy bị bất_ngờ và shock bởi không_gian dễ_thương .
 Thực_đơn cũng rất là phong_phú . Có rất nhiều món để lựa_chọn . Món nào cũng ngon cả nhưng_mà thích nhất_là shushi vì rất vừa vị .
 Quán thích_hợp với các bạn trẻ hay đi ăn vặt như mình .
 Giá_cả hợp_lý phù_hợp với túi_tiền của sinh_viên và các bạn đi làm
 Vị_trí cũng dễ tìm luôn . Mỗi_tội hơi xa chỗ mình ở nhưng chắc_chắn mình sẽ còn qua_lại quán này nhiều
 Thích quá hihi . Có chỗ để ghé qua thường_xuyên . Măm măm măm
",1
"Lạnh lạnh thèm đồ thái nên rủ con bạn đi ăn thử . Bún ngon nước đậm có_điều mình thích nước nóng hơn 1 tí nữa .
",1
"Vợ_chồng tôi đã đặt tiệc cưới ở đây . Giá_Rất hợp_lý , không_gian sang_trọng , có hồ bơi nên phong_cảnh rất thoải_mái .
",1
"Bạn_gái mình thích spa này & hay dẩn mình đến làm facial & massage body ở đây , mình thấy nhân_viên spa này làm nhiệt_tình và vui_vẻ . Anh chủ spa thì rất chu_đáo và thân_thiện ! I like it ! ! !
",1
"Hôm_nay tẩm_ngẩm_tầm_ngầm đi mần tóc đón noel . Đồng_nghiệp cũng giới_thiệu cho nhiều salon nhưng quyết_định đến Huy_Nguyễn làm thử . Lúc mới vào tiệm thì hơi lo vì nhân_viên đa_số đều còn trẻ . Nhưng kết_quả thì cực_kì hài_lòng . Tóc mềm mượt , uốn ra lọn đúng ý mình , nhìn ko già , màu nhuộm đúng tone mình thích . Nhân_viên nhiệt_tình , hướng_dẫn cách chăm_sóc kĩ_lưỡng . Tuy_nhiên có điểm trừ là khách đông , làm hơi chậm , nên khắc_phục . Sẽ giới_thiệu thêm nhiều bạn tới ủng_hộ . Many thanks
",1
"Mình rất thik ở đây lun , giá vừa rẻ vừa ngon , vừa bổ nữa hihi , mình là sinh_viên nên ăn_uống cũng hơi dè_dặt một_chút , nhưng ăn_ở đây vừa rẻ vừa no , đi sớm chút là có canh miễn_phí , mỗi ngày_một loại canh , vì khách khá đông nên có lúc đợi hơi lâu tí hihi , chủ quán thì thân_thiện khỏi chê , mấy bạn đến dùng thử xem sao , mình là ok lắm lun
",1
"Lintee 💓 Thức uống và thức_ăn khá ngon # Trà # Sữa ❤ Mình hay tới đây cùng những người bạn_thân 😉
",1
"Lần này ghé lại , có cải_thiện rat nhieu . Lan truoc moi khai truong con thay nóng , lần này thay gan them 2 cai may lanh thiếu_điều muon đắp mền trong quán lun . Nghe noi bán tra đào hot lam nen thu . 36k/ly gia hop ly so voi o vtau , còn rẻ chán so voi ở SG . Miếng đào minh an giòn ma ( vo tinh soi thu thi thay quán dung dao Gold reef cung giong PL thui ! ) . Noi thiet la thể_loại quan nhu vay đếm trên đầu ngón_tay o Vtau , ok đó nen ghé thử .
",1
"Đến quán vào 1 tối thứ 2 , khách vừa đủ nên không_gian mình cảm_giác nhẹ_nhàng lắm , ko ồn_ào xô_bồ nên cảm_nhận vị ngon của từng món ăn thật rõ_ràng .
 Mở_đầu là món salad với thịt nguội và bánh_mì rắc lên , nước sốt chua dịu lẫn vị thanh mát của xà_lách mà 1 đĩa cũng đầy_đặn nên với 1 đứa thích ăn rau như mình khá là ưng .
 Món chính là sườn lợn sốt BBQ ăn kèm khoai_tây chiên và salad . Miếng sườn to , mềm dễ ăn . Nước sốt ngọt nhẹ nhưng thấm vị .
 Kết_thúc bữa tối hoàn_hảo này là món creme brulee ngọt ngọt ngậy ngậy lạ_miệng cực í , là lần đầu_tiên mình ăn nhưng vẫn thòm_thèm : P
 Ăn tối trong 1 không_gian khá Âu , nhạc du_dương , nhân_viên luôn mỉm cười và nhỏ_nhẹ trả_lời khách , đồ_ăn thì ưng lắm rồi ... vậy_thì chẳng có lí_do gì mà mình ko rủ bạn_bè tới đây thêm lần nữa ! Love this restaurant : *
",1
"Chưa thấy quán nào trà đào mà nhiều đào đúng nghĩa như ở đây ! ! ! @ @ hình_như cũng cả chục miếng đào thì_phải : ) ) ) )
 Bánh thì nhìn bắt_mắt , mà tại không thích ăn ngọt nên tụi bạn kêu thì ăn ké thoy : ) ) ) ai_ngờ Tiramisu ngon quá mức cho_phép . Tại bánh rất mềm , mà_còn béo_béo với có vị rượu nữa . Chứ không nhiều bột với ngọt gắt như nhiều chỗ khác .
 Decor thì chất thiệt . Có mấy hình con_khỉ mà nhìn buồn_cười không nhặt được mồm luôn . : ) ) )
 CHỉ mỗi_tội quán đông khách quá nên muốn chỗ ngồi vừa_ý chắc phải lo đặt bàn trc . - _ -
 Phục_vụ dễ_thương miễn bàn . Thấy bàn mình ngồi chờ hơi lâu thế_là ra xin_lỗi rối_rít còn tặng cả voucher . Iu phết ! < 3
",1
"Bánh_tráng ở đây bán cho học_sinh nên giá rẻ mà ngon nữa , đủ các kiểu trứng ướt pate ốp la bò khô ... có pizza Việt_Nam nữa xúc_xích khá nhiều nên ăn đã lắm . Quán bán cũng lâu lắm rồi nên thấy mọi người ăn đông lắm .
",1
"Mình ăn nhiều quán 20k như này , nhưng ở đây là ngon và rẻ nhất luôn . 20k nhưng nhiều lắm , 2 người mà ăn tầm 80k là no mệt_nghỉ .
 Quán bán rất nhanh , nhiều ốc và tươi . Nghêu hấp đậm_đà lắm . Nước_chấm cũng ngon nữa !
 Quán hơi xa và khó tìm cho người mới đến .
",1
"Còn gì sung_sướng hơn khi nhâm_nhi vài ngụm bia , thưởng_thức các món ăn ngon thả hồn trong cảnh Sì_Gòn đêm : 3  
 Quá tuyệt_vời ! ! ! !
 P . s : Đồ_ăn ở đây hơi bị ngon : * , giá_cả thì vô_cùng hợp_lí
",1
"Latte thơm , đắng dịu và thơm mùi sữa . Mùa lạnh này mà ăn kèm bánh Brownie vs ly Latte chắc_hẳn là sự lựa_chọn hoàn_hảo luôn . Thật_ra nhiều khi mình thích uống cà_phê ở đây vì cái bánh_quy nhà làm được miễn_phí cùng cà_phê Ý nữa , thơm giòn_tan mà_lại ko ngọt quá , đúng kiểu mình thích ! !
",1
"Là một công_viên lớn của ninh kiều , là nơi thường được chọn để tổ_chức nhiều sự_kiện lớn nên công_viên lưu hữu phước được xây_dựng lại khang_trang và đẹp hơn rất nhiều . Nhìn từ trên cao công_viên như 1 cây đàn ghi ta . Ngày thường vào buổi tối thì công_viên là nơi tập_trung của nhiều người đi tập_thể_dục và cả những người trẻ đến đây để có sân trượt patin . Công_viên thoáng mát với hai hàng cây_xanh , mỗi góc đều có thùng rác và toilet công_cộng nên rất sạch_sẽ . Nếu có dịp đến cần thơ thì hãy ghé đây vào buổi tối nhé
",1
"lâu ngày mới quay lại ăn . . thấy đồ_ăn đã cải_thiện hơn nhìu ...
 phục_vụ dễ_thương . .
 bánh_xèo giòn ngon hơn mấy quán mình từng ăn . .
 sashimi tươi , sò đỏ giòn ngon . .
 có e - card dc giảm 10% nữa ...
 Ps : nhạc hơi buồn_ngủ , có_thể thì nên nghe hòa_tấu giáng_sinh hay gì đấy cho sung tí ...
 2 đứa ăn hết 300k . . sẽ quay lại 😘 😘 😘
",1
"Chất_lượng : tốt , trà sữa ngon thơm mùi trà ko như nhiều loại trà sữa khác . Ngoài_ra có nhiều thức uống khác cũng rất ngon như yakult , trà trái_cây . .
 Giá_cả : vừa_phải .
 Phục_vụ : nhân_viên thân_thiện , tư_vấn phục_vụ chu_đáo nhiệt_tình .
 Không_gian : rộng_rãi , mát_mẻ .
",1
"Quán nằm ở lầu 3 của Lotte_Mart . Không_gian thoáng , rộng_rãi , sắp_xếp bàn_ghế đẹp . Còn được xem video trên màn_hình chiếu . Nhân_viên thân_thiện , có cả người Hàn_Quốc .
 Tụi mình gọi combo bò nướng và cơm trộn . Đồ nướng có các món phụ ăn kèm rất ngon . Có kimchi cải thảo và củ_cải , khoai_tây kho ( thì_phải ) , cá viên chiên , salad và rau xào mè . Đúng với phong_cách Hàn_Quốc . Nướng thịt trông hay_hay , nhưng không được tự làm . Thịt xắt mỏng , ăn mềm và tuyệt_vời dù không ướp . Cơm trộn ăn ngon , trình_bày đẹp . Ăn kèm canh ớt siêu cay . Có sốt với đồ chấm càng làm món ăn ngon hơn . Giá_cả hơi mắc nhưng đáng tiền .
",1
"Lần đầu_tiên vào tiệm kem # baskinrobbins trời_ơi , muôn_vàn vị kem , muôn_vàn mầu_sắc ... chọn 2 viên vị Sữa_chua và Matcha ... nhưng_mà cũng bị ngạc_nhiên vì giá kem cao nhất mà mình từng ăn ... ôi_thôi chắc dám thử một lần thoai . . sau đại_gia rồi đi ăn lại
",1
"Gà nướng phô_mai siêu ngon lại giá_cả phải_chăng 1 suất đủ cho 4 ng ăn bình_thường , 3ng nếu ăn khỏe . Ăn trưa mỗi ng hết có tầm 150k mà lè lưỡi vì no luôn . Mỗi cái đi ăn sớm trc 11h thì_phải chờ hơi lâu
",1
